pcon,lab_pc_17,cons_pc_17,lib_pc_17,refno,Constituency,Estimated Leave proportion,Known result,han_est_leave,Notes,Region,Errors,X10,index_mp,party,name_mp,brexit_vote,rebel,payroll,cabinet,lab_min_con_17,bfb_Seat,bfb_Con,bfb_Lab,bfb_LibDem,bfb_Green,bfb_BXP,bfb_Plaid,bfb_Other,bfb_Reco
E14001040,0.35562628575864613,0.46473624966036564,0.14501416760470442,621,Wimbledon,0.2704628268,0.2936939468,0.2936939468,http://www.bbc.co.uk/news/uk-politics-38762034,London,0.02323112002,NA,257,Con,Stephen Hammond,For,No,Y,N,-0.10910996390171951,Wimbledon,0.358834244,0.211293261,0.295081967,0.061930783,0.050091075,NA,0.02276867,Lib Dem
E14001041,0.10509832738470151,0.5201378682902932,0.3451956050108475,622,Winchester,0.3971032124,NA,0.3971032124,NA,South East,NA,NA,61,Con,Steve Brine,For,No,Y,N,-0.4150395409055917,Winchester,0.389570552,0.072597137,0.393660532,0.053169734,0.065439673,NA,0.025562372,Lib Dem
E14001042,0.228742048552512,0.643867880788561,0.10077706273993435,623,Windsor,0.4608509373,NA,0.4608509373,NA,South East,NA,NA,5,Con,Adam Afriyie,Against,Yes,N,N,-0.41512583223604904,Windsor,0.431972789,0.117913832,0.266439909,0.06122449,0.094104308,NA,0.028344671,Lib Dem
E14001043,0.5724305786038278,0.3882730390529926,0.029251023343290185,624,Wirral South,0.455934157,0.4654894164,0.4654894164,http://www.bbc.co.uk/news/uk-politics-38762034,North West,0.009555259373,NA,413,Lab,Alison McGovern,Against,No,N,N,0.18415753955083525,Wirral South,0.309024613,0.345487694,0.176845944,0.061075661,0.084776664,NA,0.022789426,Lab
E14001044,0.5430138108347933,0.420946053559646,0.02627926554572137,625,Wirral West,0.427827161,0.4469019958,0.4469019958,http://www.bbc.co.uk/news/uk-politics-38762034,North West,0.01907483481,NA,244,Lab,Margaret Greenwood,Against,No,N,N,0.12206775727514729,Wirral West,0.343039127,0.324840764,0.171064604,0.04822566,0.090081893,NA,0.022747953,Lab
E14001045,0.26449503462561685,0.6431632176438334,0.05513697934647956,626,Witham,0.6083046754,NA,0.6083046754,NA,East of England,NA,NA,470,Con,Priti Patel,Against,Yes,N,N,-0.3786681830182166,Witham,0.433940775,0.137813212,0.185649203,0.074031891,0.140091116,NA,0.028473804,Lib Dem
E14001046,0.2067720386692271,0.5554023667667864,0.20445779375318004,627,Witney,0.4634465746,0.4634465746,0.4634465746,NA,South East,0,NA,115,Con,Robert Courts,Against,Yes,N,N,-0.34863032809755934,Witney,0.406762295,0.111680328,0.274590164,0.070696721,0.110655738,NA,0.025614754,Lib Dem
E14001047,0.23855120732722732,0.5412699561959237,0.1757774318502697,628,Woking,0.4405758349,NA,0.4405758349,NA,South East,NA,NA,378,Con,Mr Jonathan Lord,Against,Yes,N,N,-0.3027187488686963,Woking,0.398974359,0.132307692,0.293333333,0.056410256,0.093333333,NA,0.025641026,Lib Dem
E14001048,0.2514324007371419,0.5663595242084101,0.15935667616016083,629,Wokingham,0.4246933515,NA,0.4246933515,NA,South East,NA,NA,502,Con,John Redwood,Against,Yes,N,N,-0.31492712347126817,Wokingham,0.402251791,0.131013306,0.287615148,0.069600819,0.083930399,NA,0.025588536,Lib Dem
E14001049,0.5281582118987619,0.40251451736605676,0.015613016325189,630,Wolverhampton North East,0.6793002123,0.6770525193,0.6770525193,http://www.bbc.co.uk/news/uk-politics-38762034,West Midlands,-0.002247693027,NA,508,Lab,Emma Reynolds,Against,No,N,N,0.12564369453270513,Wolverhampton North East,0.328096118,0.342883549,0.082255083,0.050831793,0.172828096,NA,0.02310536,Lab
E14001050,0.5822223446452182,0.34770273248126926,0.0123402379903041,631,Wolverhampton South East,0.6884065288,0.681449563,0.681449563,http://www.bbc.co.uk/news/uk-politics-38762034,West Midlands,-0.006956965804,NA,411,Lab,Mr Pat McFadden,Against,No,N,N,0.2345196121639489,Wolverhampton South East,0.291099476,0.393717278,0.059685864,0.041884817,0.187434555,NA,0.02617801,Lab
E14001051,0.49352949511169886,0.4419307608746989,0.018514145373825154,632,Wolverhampton South West,0.5357515853,0.5436750208,0.5436750208,http://www.bbc.co.uk/news/uk-politics-38762034,West Midlands,0.007923435529,NA,550,Lab,Eleanor Smith,Against,No,N,N,0.051598734236999955,Wolverhampton South West,0.340366973,0.294495413,0.117431193,0.090825688,0.133944954,NA,0.02293578,Lab
E14001052,0.43216070629873793,0.48093265659335316,0.03416759037784649,633,Worcester,0.5367724331,0.5367724331,0.5367724331,http://www.bbc.co.uk/news/uk-politics-38762034,West Midlands,0,NA,618,Con,Mr Robin Walker,For,No,Y,N,-0.04877195029461523,Worcester,0.392746114,0.260103627,0.14507772,0.064248705,0.111917098,NA,0.025906736,Lab
E14001053,0.5114934254726942,0.4173145215471734,0.02718591035608024,636,Workington,0.6031954085,NA,0.6031954085,NA,North West,NA,NA,271,Lab,Sue Hayman,Against,No,N,N,0.09417890392552075,Workington,0.334558824,0.307904412,0.117647059,0.038602941,0.178308824,NA,0.022977941,Lab
E14001054,0.5706586039174445,0.38707769159984223,0.023815783707988255,637,Worsley and Eccles South,0.6142883239,0.5979113324,0.5979113324,http://www.bbc.co.uk/news/uk-politics-38762034,North West,-0.01637699152,NA,335,Lab,Barbara Keeley,Against,No,N,N,0.18358091231760226,Worsley and Eccles South,0.311294766,0.346189164,0.112947658,0.06795225,0.138659321,NA,0.022956841,Lab
E14001055,0.3319266829348843,0.5537493348989964,0.05471258462836908,639,Worthing West,0.561226606,NA,0.561226606,NA,South East,NA,NA,48,Con,Sir Peter Bottomley,For,No,N,N,-0.22182265196411205,Worthing West,0.428246014,0.160592255,0.216400911,0.062642369,0.103644647,NA,0.028473804,Lib Dem
E14001056,0.3773951732002318,0.5003645336773036,0.07752416203989307,642,Wycombe,0.4804315306,NA,0.4804315306,NA,South East,NA,NA,22,Con,Mr Steve Baker,Against,Yes,N,N,-0.1229693604770718,Wycombe,0.368469294,0.22456462,0.206232814,0.06416132,0.113657195,NA,0.022914757,Lab
E14001057,0.35022603806557,0.5828363028530182,0.04845572313186187,643,Wyre and Preston North,0.5403704776,NA,0.5403704776,NA,North West,NA,NA,620,Con,Mr Ben Wallace,For,No,Y,N,-0.23261026478744823,Wyre and Preston North,0.447219069,0.187287174,0.174801362,0.05107832,0.11123723,NA,0.028376844,Lab
E14001058,0.32320209665747424,0.5839934283870211,0.03800191672045219,644,Wyre Forest,0.6314547474,0.6314547474,0.6314547474,http://www.bbc.co.uk/news/uk-politics-38762034,West Midlands,0,NA,212,Con,Mark Garnier,For,No,N,N,-0.2607913317295468,Wyre Forest,0.428243398,0.197474168,0.127439725,0.063145809,0.15499426,NA,0.028702641,Lab
E14001059,0.6221916852069973,0.2962308598351001,0.03280547921301749,645,Wythenshawe and Sale East,0.498734782,NA,0.498734782,NA,North West,NA,NA,332,Lab,Mike Kane,Against,No,N,N,0.3259608253718972,Wythenshawe and Sale East,0.231958763,0.407216495,0.154639175,0.057731959,0.122680412,NA,0.025773196,Lab
E14001060,0.1248737458756986,0.5448959666015757,0.2970507036563194,646,Yeovil,0.5929247335,NA,0.5929247335,NA,South West,NA,NA,207,Con,Mr Marcus Fysh,Against,Yes,N,N,-0.4200222207258771,Yeovil,0.411157025,0.089876033,0.294421488,0.037190083,0.141528926,NA,0.025826446,Lib Dem
E14001061,0.6516350210970464,0.3017442736588306,0.04662070524412296,648,York Central,0.3853303819,NA,0.3853303819,NA,Yorkshire and The Humber,NA,NA,397,Lab,Rachael Maskell,Against,No,N,N,0.3498907474382158,York Central,0.258241758,0.368131868,0.201465202,0.073260073,0.076007326,NA,0.022893773,Lab
E14001062,0.36684834659654864,0.511188117087781,0.1029132637957755,649,York Outer,0.4491634826,NA,0.4491634826,NA,Yorkshire and The Humber,NA,NA,580,Con,Julian Sturdy,Against,Yes,N,N,-0.14433977049123237,York Outer,0.384458078,0.165644172,0.266871166,0.069529652,0.08793456,NA,0.025562372,Lib Dem
W07000042,0.5219189202902227,0.41435384849561113,0.026155563448170886,179,Delyn,0.5477104,NA,0.5477104,NA,Wales,NA,NA,260,Lab,David Hanson,Against,No,N,N,0.10756507179461156,Delyn,0.342201835,0.263302752,0.114678899,0.040366972,0.118348624,0.099082569,0.022018349,Lab
W07000043,0.5208891867739053,0.40393208221626453,0.024061662198391422,10,Alyn and Deeside,0.5774788291,NA,0.5774788291,NA,Wales,NA,NA,587,Lab,Mark Tami,Against,No,N,N,0.11695710455764075,Alyn and Deeside,0.316895715,0.274858529,0.124494745,0.041228779,0.139854487,0.083265966,0.019401779,Lab
W07000044,0.4888008662943121,0.4365952353812835,0.02464949276188305,641,Wrexham,0.5733141838,NA,0.5733141838,NA,Wales,NA,NA,381,Lab,Ian C. Lucas,Against,No,N,N,0.0522056309130286,Wrexham,0.331719128,0.266343826,0.128329298,0.03551251,0.137207425,0.081517353,0.01937046,Lab
W07000045,0.5346289227108225,0.23657726438947002,0.013583858013980467,375,Llanelli,0.5548355511,NA,0.5548355511,NA,Wales,NA,NA,246,Lab,Nia Griffith,Against,No,N,N,0.2980516583213525,Llanelli,0.202637058,0.286606523,0.091603053,0.042331714,0.170714781,0.18945177,0.016655101,Lab
W07000046,0.49866157626821134,0.42693522906793047,0.02042741793926628,273,Gower,0.5017664981,NA,0.5017664981,NA,Wales,NA,NA,14,Lab,Tonia Antoniazzi,Against,No,N,N,0.07172634720028087,Gower,0.322916667,0.243589744,0.170673077,0.051282051,0.106570513,0.085737179,0.019230769,Lab
W07000047,0.5975537793036855,0.3132879137385333,0.03403787350464031,559,Swansea West,0.4265852976,NA,0.4265852976,NA,Wales,NA,NA,136,Lab,Geraint Davies,Against,No,N,N,0.28426586556515215,Swansea West,0.248192771,0.318072289,0.173493976,0.059437751,0.094779116,0.086746988,0.019277108,Lab
W07000048,0.6344605933047015,0.2599334452060639,0.017776387269262492,558,Swansea East,0.620992238,NA,0.620992238,NA,Wales,NA,NA,265,Lab,Carolyn Harris,Against,No,N,N,0.37452714809863763,Swansea East,0.215668203,0.337327189,0.117050691,0.051612903,0.161290323,0.094930876,0.022119816,Lab
W07000049,0.6811951424792594,0.1773776602140195,0.018005290369123482,1,Aberavon,0.5996545077,NA,0.5996545077,NA,Wales,NA,NA,341,Lab,Stephen Kinnock,Against,No,N,N,0.5038174822652399,Aberavon,0.200185357,0.358665431,0.094531974,0.037071362,0.16218721,0.125115848,0.022242817,Lab
W07000050,0.6240988926598459,0.19810736492679665,0.1341442267198454,126,Cardiff Central,0.3035441463,NA,0.3035441463,NA,Wales,NA,NA,569,Lab,Jo Stevens,Against,No,N,N,0.4259915277330492,Cardiff Central,0.180722892,0.305220884,0.274698795,0.06746988,0.053815261,0.098795181,0.019277108,Lab
W07000051,0.5013455845603783,0.42111029948867784,0.03294759909269156,127,Cardiff North,0.3908054342,NA,0.3908054342,NA,Wales,NA,NA,418,Lab,Anna McMorrin,Against,No,N,N,0.08023528507170041,Cardiff North,0.324193548,0.229032258,0.204032258,0.054032258,0.073387097,0.106451613,0.008870968,Lab
W07000052,0.6405149380616955,0.10119625941219335,0.008410250182171484,470,Rhondda,0.6124288659,NA,0.6124288659,NA,Wales,NA,NA,68,Lab,Chris Bryant,Against,No,N,N,0.5393186786495021,Rhondda,0.136744186,0.344186047,0.081860465,0.040930233,0.167441861,0.206511628,0.022325581,Lab
W07000053,0.5759712716958547,0.30950584194228314,0.022170756459965132,576,Torfaen,0.6088015426,NA,0.6088015426,NA,Wales,NA,NA,591,Lab,Nick Thomas-Symonds,Against,No,N,N,0.26646542975357157,Torfaen,0.226645004,0.292445167,0.132412673,0.047116166,0.197400487,0.084484159,0.019496344,Lab
W07000054,0.36604737201914184,0.5310451602525436,0.041500784171793946,401,Monmouth,0.4784503008,NA,0.4784503008,NA,Wales,NA,NA,135,Con,David T. C. Davies,For,No,N,N,-0.16499778823340172,Monmouth,0.401025641,0.187692308,0.186666667,0.052307692,0.096410256,0.051282051,0.024615385,Lab
W07000055,0.5650190114068441,0.34766431287343835,0.02623574144486692,417,Newport East,0.6025468491,NA,0.6025468491,NA,Wales,NA,NA,439,Lab,Jessica Morden,Against,No,N,N,0.21735469853340572,Newport East,0.290008124,0.296506905,0.111291633,0.038992689,0.135662063,0.108042242,0.019496344,Lab
W07000056,0.5231134030111884,0.3928587872369814,0.022468806114461993,418,Newport West,0.5300677103,NA,0.5300677103,NA,Wales,NA,NA,195,Lab,Paul Flynn,--,––,N,N,0.13025461577420694,Newport West,0.303225807,0.279032258,0.143548387,0.045967742,0.118548387,0.090322581,0.019354839,Lab
W07000057,0.405097844583097,0.16357061826432218,0.02297220646625071,16,Arfon,0.3490749007,NA,0.3490749007,NA,Wales,NA,NA,636,PC,Hywel Williams,Against,No,N,N,0.24152722631877482,Arfon,0.15995397,0.18296893,0.075949367,0.060989643,0.060989643,0.431530495,0.027617952,Plaid
W07000058,0.42618973561430795,0.44594090202177294,0.02926905132192846,2,Aberconwy,0.5338379841,NA,0.5338379841,NA,Wales,NA,NA,28,Con,Guto Bebb,Against,Yes,N,N,-0.019751166407464993,Aberconwy,0.308988764,0.221508828,0.182985554,0.048956661,0.111556982,0.106741573,0.019261637,Lab
W07000059,0.3961233826929699,0.48066610911595414,0.02683622767747331,155,Clwyd West,0.5253250436,NA,0.5253250436,NA,Wales,NA,NA,327,Con,Mr David Jones,Against,Yes,N,N,-0.08454272642298422,Clwyd West,0.361213235,0.219669118,0.147058824,0.040441176,0.104779412,0.104779412,0.022058824,Lab
W07000060,0.5020938889463344,0.44059559507806845,0.017216420225416192,588,Vale of Clwyd,0.559417007,NA,0.559417007,NA,Wales,NA,NA,520,Lab,Chris Ruane,Against,No,N,N,0.061498293868265996,Vale of Clwyd,0.315156375,0.266238974,0.140336808,0.044907779,0.139534884,0.07457899,0.019246191,Lab
W07000061,0.20670225385527877,0.29118887570844865,0.030875181231053116,217,Dwyfor Meirionnydd,0.4836689985,NA,0.4836689985,NA,Wales,NA,NA,526,PC,Liz Saville Roberts,Against,No,N,N,-0.08448662185316988,Dwyfor Meirionnydd,0.256493507,0.116883117,0.076298701,0.078733766,0.125,0.32711039,0.019480519,Plaid
W07000062,0.5070715696216043,0.39083097614345946,0.019506858088274535,154,Clwyd South,0.6025820136,NA,0.6025820136,NA,Wales,NA,NA,331,Lab,Susan Elan Jones,Against,No,N,N,0.1162405934781448,Clwyd South,0.313821138,0.281300813,0.12195122,0.038211382,0.129268293,0.095934959,0.019512195,Lab
W07000063,0.15883752257029032,0.518041901923132,0.25192743114270155,402,Montgomeryshire,0.5598584868,NA,0.5598584868,NA,Wales,NA,NA,137,Con,Glyn Davies,For,No,N,N,-0.3592043793528417,Montgomeryshire,0.375,0.088235294,0.265625,0.048713235,0.127757353,0.072610294,0.022058824,Lib Dem
W07000064,0.20159931601579198,0.1837453164684286,0.2896622827972942,135,Ceredigion,0.4537013739,0.4537013739,0.4537013739,NA,Wales,0,NA,348,PC,Ben Lake,Against,No,N,N,0.017853999547363386,Ceredigion,0.179186768,0.106822881,0.271536871,0.05720193,0.108201241,0.260509993,0.016540317,Plaid
W07000065,0.4262862288788303,0.4337275161741356,0.026210394103846246,459,Preseli Pembrokeshire,0.5576907309,NA,0.5576907309,NA,Wales,NA,NA,119,Con,Stephen Crabb,For,No,N,N,-0.007441287295305299,Preseli Pembrokeshire,0.335793358,0.223247233,0.137453875,0.039667897,0.126383764,0.115313653,0.022140221,Lab
W07000066,0.3945673281864254,0.4682186330696727,0.022640079571827783,132,Carmarthen West and South Pembrokeshire,0.5536619483,NA,0.5536619483,NA,Wales,NA,NA,268,Con,Simon Hart,For,No,N,N,-0.07365130488324728,Carmarthen West and South Pembrokeshire,0.339761249,0.18640955,0.164370983,0.046831956,0.127640037,0.112947658,0.022038567,Lab
W07000067,0.2978137414999147,0.2626922420726803,0.02242316410343903,131,Carmarthen East and Dinefwr,0.5376553474,NA,0.5376553474,NA,Wales,NA,NA,172,PC,Jonathan Edwards,Against,No,N,N,0.03512149942723436,Carmarthen East and Dinefwr,0.234860884,0.160392799,0.064648118,0.062193126,0.140752864,0.317512275,0.019639935,Plaid
W07000068,0.17745681521265785,0.48582280930952726,0.2913582038999371,89,Brecon and Radnorshire,0.5172431786,NA,0.5172431786,NA,Wales,NA,NA,134,Con,Chris Davies,For,No,N,N,-0.3083659940968694,Brecon and Radnorshire,0.37694419,0.093321134,0.300091491,0.041171089,0.108874657,0.057639524,0.021957914,Lib Dem
W07000069,0.5671411780070523,0.23722084367245658,0.019119759697009273,408,Neath,0.542076298,NA,0.542076298,NA,Wales,NA,NA,504,Lab,Christina Rees,Against,No,N,N,0.3299203343345958,Neath,0.186705202,0.235260116,0.126011561,0.069364162,0.168208093,0.200578035,0.013872832,Lab
W07000070,0.6101503050122634,0.19388717690711277,0.01839506949248475,174,Cynon Valley,0.5696266259,NA,0.5696266259,NA,Wales,NA,NA,105,Lab,Ann Clwyd,Against,No,N,N,0.41626312810515065,Cynon Valley,0.191714054,0.32981316,0.091795288,0.047928513,0.155970756,0.163281885,0.019496344,Lab
W07000071,0.6679684006558354,0.18104039350126697,0.02507080041734983,393,Merthyr Tydfil and Rhymney,0.58403743910000006,NA,0.58403743910000006,NA,Wales,NA,NA,324,Lab,Gerald Jones,Against,No,N,N,0.4869280071545684,Merthyr Tydfil and Rhymney,0.172054223,0.409801877,0.096976017,0.042752868,0.150156413,0.103232534,0.025026069,Lab
W07000072,0.5801321640316206,0.14769639328063242,0.00910943675889328,71,Blaenau Gwent,0.6202804437,0.6202804437,0.6202804437,NA,Wales,0,NA,555,Lab,Nick Smith,Against*,No,N,N,0.43243577075098816,Blaenau Gwent,0.179719703,0.338004946,0.084089035,0.036273702,0.169002473,0.173124485,0.019785655,Lab
W07000073,0.5066003930181482,0.3979424344006473,0.02124609871691134,94,Bridgend,0.496508306,NA,0.496508306,NA,Wales,NA,NA,435,Lab,Mrs Madeleine Moon,Against,No,N,N,0.10865795861750088,Bridgend,0.283623693,0.269686411,0.124738676,0.041114983,0.135888502,0.128222997,0.016724739,Lab
W07000074,0.624260832168584,0.25142457800236534,0.015966025158585098,437,Ogmore,0.5975247001,NA,0.5975247001,NA,Wales,NA,NA,178,Lab,Chris Elmore,Against,No,N,N,0.37283625416621863,Ogmore,0.218211649,0.320754717,0.118949959,0.051681706,0.151763741,0.118949959,0.019688269,Lab
W07000075,0.5540432145184739,0.2670827693387477,0.04920539429488144,454,Pontypridd,0.4581995036,NA,0.4581995036,NA,Wales,NA,NA,556,Lab,Owen Smith,Against,No,N,N,0.28696044517972624,Pontypridd,0.22037422,0.268884269,0.148995149,0.051282051,0.131670132,0.162162162,0.016632017,Lab
W07000076,0.5446158316584739,0.252149066518149,0.017555754655301837,114,Caerphilly,0.5515760503,NA,0.5515760503,NA,Wales,NA,NA,133,Lab,Wayne David,Against,No,N,N,0.29246676514032494,Caerphilly,0.222689076,0.287815126,0.130252101,0.054621849,0.143557423,0.144257703,0.016806723,Lab
W07000077,0.5884243482115645,0.2722411547945585,0.018978749341977668,336,Islwyn,0.5886667507,NA,0.5886667507,NA,Wales,NA,NA,182,Lab,Chris Evans,Against,No,N,N,0.316183193417006,Islwyn,0.240392478,0.327064595,0.134096484,0.039247751,0.154538021,0.085036795,0.019623876,Lab
W07000078,0.43395137570274395,0.4747198332030232,0.018988048698760192,589,Vale of Glamorgan,0.5234642603,NA,0.5234642603,NA,Wales,NA,NA,80,Con,Alun Cairns,For,No,Y,Y,-0.04076845750027924,Vale of Glamorgan,0.335786569,0.244710212,0.139834407,0.044158234,0.114075437,0.099356026,0.022079117,Lab
W07000079,0.5667074138411718,0.2975401574127689,0.026035299920650238,129,Cardiff West,0.4483702206,NA,0.4483702206,NA,Wales,NA,NA,58,Lab,Kevin Brennan,Against,No,N,N,0.26916725642840295,Cardiff West,0.24137931,0.28137931,0.132413793,0.057241379,0.1,0.171034483,0.016551724,Lab
W07000080,0.5948833175654368,0.30191579943235575,0.028185115105644906,128,Cardiff South and Penarth,0.4493568723,NA,0.4493568723,NA,Wales,NA,NA,157,Lab,Stephen Doughty,Against,No,N,N,0.29296751813308103,Cardiff South and Penarth,0.245179063,0.339761249,0.143250689,0.050505051,0.092745638,0.106519743,0.022038567,Lab
